revision,datetime,creator,display_name,status
/en-US/kb/restore-previous-session/revision/38006,2013-03-23T23:13:52-07:00,/en-US/user/Tonnes/,Tonnes,approved
/en-US/kb/restore-previous-session/revision/29865,2012-08-11T03:09:53-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/restore-previous-session/revision/28399,2012-07-27T07:05:26-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/restore-previous-session/revision/26857,2012-06-27T06:46:59-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/restore-previous-session/revision/26229,2012-06-21T18:51:21-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/restore-previous-session/revision/24337,2012-05-16T07:28:47-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/restore-previous-session/revision/23002,2012-04-03T03:56:31-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/restore-previous-session/revision/18171,2011-10-24T00:33:09-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/restore-previous-session/revision/18156,2011-10-23T13:17:13-07:00,/en-US/user/Tonnes/,Tonnes,rejected
/en-US/kb/restore-previous-session/revision/17575,2011-09-29T22:23:21-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/restore-previous-session/revision/15055,2011-06-19T00:45:18-07:00,/en-US/user/Gninety/,Gninety,rejected
/en-US/kb/restore-previous-session/revision/14471,2011-06-03T04:05:39-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/restore-previous-session/revision/14436,2011-06-02T17:34:22-07:00,/en-US/user/scoobidiver/,scoobidiver,unreviewed
/en-US/kb/restore-previous-session/revision/14411,2011-06-02T00:07:37-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/restore-previous-session/revision/14387,2011-05-31T19:38:39-07:00,/en-US/user/scoobidiver/,scoobidiver,unreviewed
/en-US/kb/restore-previous-session/revision/14302,2011-05-28T13:01:00-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/restore-previous-session/revision/14178,2011-05-22T12:03:01-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/restore-previous-session/revision/14077,2011-05-16T21:10:48-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/restore-previous-session/revision/14053,2011-05-14T09:41:39-07:00,/en-US/user/daboeye/,daboeye,rejected
/en-US/kb/restore-previous-session/revision/7569,2010-12-29T03:22:42-08:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/restore-previous-session/revision/729,2010-03-02T09:55:15-08:00,/en-US/user/Bo102010/,Bo102010,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/253636,2022-11-17T23:15:27-08:00,/en-US/user/Mozinet/,Mozinet,current
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/253627,2022-11-17T21:19:13-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/253623,2022-11-17T20:33:02-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/253619,2022-11-17T19:50:59-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/253607,2022-11-17T19:03:20-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/220851,2021-05-06T06:04:37-07:00,/en-US/user/Fabi.L/,Fabi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/151171,2017-11-08T05:03:39-08:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/150074,2017-11-02T13:29:54-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/150073,2017-11-02T13:29:10-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/105178,2015-09-23T09:30:56-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/104913,2015-09-19T19:05:49-07:00,/en-US/user/upwinxp/,Lan,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/104912,2015-09-19T18:57:54-07:00,/en-US/user/upwinxp/,Lan,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/85303,2014-12-22T20:30:46-08:00,/en-US/user/scootergrisen/,scootergrisen,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/77447,2014-10-03T02:49:58-07:00,/en-US/user/ideato/,ideato,rejected
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/77444,2014-10-03T02:44:29-07:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/59755,2014-03-30T05:29:39-07:00,/en-US/user/Besnik/,Besnik,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/59314,2014-03-26T11:46:25-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/50379,2013-11-13T03:53:57-08:00,/en-US/user/mythmon/,Mike Cooper,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/27191,2012-06-29T05:17:39-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/26898,2012-06-27T21:27:31-07:00,/en-US/user/foxytechguy/,ahmed,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/26440,2012-06-23T14:17:59-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/25994,2012-06-20T01:24:48-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/25589,2012-06-12T06:42:37-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/23616,2012-04-25T04:56:21-07:00,/en-US/user/JMSwisher/,JMSwisher,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/18487,2011-11-07T03:39:42-08:00,/en-US/user/deadsquid/,deadsquid,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/18054,2011-10-19T22:55:18-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/18023,2011-10-19T03:39:43-07:00,/en-US/user/Verdi/,Michael Verdi,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/17095,2011-09-06T22:13:22-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/17001,2011-09-03T11:19:29-07:00,/en-US/user/user288644/,user288644,rejected
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/17000,2011-09-03T11:13:06-07:00,/en-US/user/user288644/,user288644,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/16768,2011-08-28T09:56:46-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/16767,2011-08-28T09:49:04-07:00,/en-US/user/AliceWyman/,AliceWyman,rejected
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15709,2011-07-13T09:49:55-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15683,2011-07-11T20:10:45-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15291,2011-06-26T20:19:53-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15228,2011-06-23T23:06:30-07:00,/en-US/user/NicHelps/,Nic Matthew,rejected
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15222,2011-06-23T18:32:34-07:00,/en-US/user/scoobidiver/,scoobidiver,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15218,2011-06-23T08:35:35-07:00,/en-US/user/Verdi/,Michael Verdi,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15216,2011-06-23T05:19:31-07:00,/en-US/user/Verdi/,Michael Verdi,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15209,2011-06-22T23:50:48-07:00,/en-US/user/Verdi/,Michael Verdi,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15195,2011-06-22T10:55:39-07:00,/en-US/user/Verdi/,Michael Verdi,unreviewed
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15144,2011-06-21T17:16:58-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15142,2011-06-21T16:45:39-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/15137,2011-06-21T08:47:11-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/11844,2011-03-18T00:39:52-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/11738,2011-03-17T04:34:19-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/10746,2011-02-27T22:20:05-08:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/re-enable-add-ons-disabled-when-updating/revision/732,2010-03-04T06:05:24-08:00,/en-US/user/Chris_Ilias/,Chris Ilias,unreviewed
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/262197,2023-06-16T06:46:28-07:00,/en-US/user/AliceWyman/,AliceWyman,current
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/262196,2023-06-16T06:24:28-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/248403,2022-08-01T15:54:19-07:00,/en-US/user/marco.moreno_1/,marco.moreno_1,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/244587,2022-05-25T09:41:30-07:00,/en-US/user/Chris_Ilias/,Chris Ilias,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/125464,2016-06-13T05:54:34-07:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/73112,2014-08-25T01:14:43-07:00,/en-US/user/user669794/,user669794,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/31729,2012-09-17T06:00:02-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/29249,2012-08-05T22:06:10-07:00,/en-US/user/scoobidiver/,scoobidiver,unreviewed
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/26270,2012-06-21T19:57:39-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/16867,2011-09-01T11:43:45-07:00,/en-US/user/chipchurp/,chipchurp,rejected
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/16139,2011-08-02T09:23:40-07:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/15123,2011-06-21T03:04:04-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/14821,2011-06-12T09:53:58-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/13092,2011-04-05T10:25:53-07:00,/en-US/user/uminocha/,uminocha,rejected
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer/revision/733,2010-03-04T06:07:35-08:00,/en-US/user/Chris_Ilias/,Chris Ilias,unreviewed
/en-US/kb/how-install-firefox-windows/revision/279926,2024-05-14T12:30:19.997334-07:00,/en-US/user/AliceWyman/,AliceWyman,current
/en-US/kb/how-install-firefox-windows/revision/270619,2023-11-20T21:32:49-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/260164,2023-05-01T00:15:27-07:00,/en-US/user/Mozinet/,Mozinet,approved
/en-US/kb/how-install-firefox-windows/revision/260039,2023-04-26T20:01:08-07:00,/en-US/user/willdurand/,William Durand,approved
/en-US/kb/how-install-firefox-windows/revision/246037,2022-06-13T01:29:57-07:00,/en-US/user/denyshon/,Denys,approved
/en-US/kb/how-install-firefox-windows/revision/245546,2022-06-09T05:42:44-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/245484,2022-06-08T06:51:13-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/245256,2022-06-05T22:39:56-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/243630,2022-05-08T06:33:39-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/243618,2022-05-08T05:25:24-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/243005,2022-04-29T04:49:36-07:00,/en-US/user/denyshon/,Denys,unreviewed
/en-US/kb/how-install-firefox-windows/revision/242763,2022-04-27T10:23:47-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/238654,2022-02-27T09:22:18-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/232656,2021-11-14T03:45:05-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/232314,2021-11-10T03:33:19-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/232309,2021-11-10T02:37:22-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/232307,2021-11-10T02:21:27-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/232301,2021-11-10T00:46:25-08:00,/en-US/user/Fabi.L/,Fabi,approved
/en-US/kb/how-install-firefox-windows/revision/229705,2021-09-30T00:09:07-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/228731,2021-09-09T00:53:39-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/228665,2021-09-07T23:33:35-07:00,/en-US/user/fireplace.tea.oceans/,Julie,unreviewed
/en-US/kb/how-install-firefox-windows/revision/228664,2021-09-07T23:29:46-07:00,/en-US/user/fireplace.tea.oceans/,Julie,unreviewed
/en-US/kb/how-install-firefox-windows/revision/228663,2021-09-07T23:28:06-07:00,/en-US/user/fireplace.tea.oceans/,Julie,unreviewed
/en-US/kb/how-install-firefox-windows/revision/228623,2021-09-07T06:34:12-07:00,/en-US/user/Fabi.L/,Fabi,approved
/en-US/kb/how-install-firefox-windows/revision/228599,2021-09-07T03:04:40-07:00,/en-US/user/fireplace.tea.oceans/,Julie,unreviewed
/en-US/kb/how-install-firefox-windows/revision/222025,2021-05-19T03:35:42-07:00,/en-US/user/romado33/,romado33,rejected
/en-US/kb/how-install-firefox-windows/revision/217090,2021-03-24T12:23:42-07:00,/en-US/user/jeff.youmans/,Jeff,approved
/en-US/kb/how-install-firefox-windows/revision/208175,2020-09-21T21:44:14-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/208122,2020-09-21T06:52:12-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/how-install-firefox-windows/revision/206350,2020-08-28T08:53:27-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/205503,2020-08-15T22:36:04-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/205375,2020-08-14T03:42:39-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/205333,2020-08-13T09:59:54-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/204927,2020-08-07T07:54:33-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/204772,2020-08-05T23:56:36-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/181782,2019-05-20T23:40:45-07:00,/en-US/user/raue/,Raphael Raue,approved
/en-US/kb/how-install-firefox-windows/revision/178196,2019-03-08T07:53:47-08:00,/en-US/user/Random121/,Random121,approved
/en-US/kb/how-install-firefox-windows/revision/166411,2018-09-07T11:26:29-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/166396,2018-09-07T07:15:35-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/166393,2018-09-07T06:46:47-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/165495,2018-08-23T23:39:11-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/how-install-firefox-windows/revision/165455,2018-08-23T12:05:05-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/how-install-firefox-windows/revision/163182,2018-07-01T18:01:58-07:00,/en-US/user/upwinxp/,Lan,approved
/en-US/kb/how-install-firefox-windows/revision/162594,2018-06-20T11:58:54-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/162314,2018-06-10T15:06:43-07:00,/en-US/user/ComputerWhiz/,Wesley Branton,approved
/en-US/kb/how-install-firefox-windows/revision/160136,2018-04-17T23:01:11-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/160134,2018-04-17T22:22:14-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/160132,2018-04-17T21:35:22-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/152371,2017-11-14T21:40:40-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/152367,2017-11-14T21:08:47-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/144141,2017-08-27T22:42:16-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/144139,2017-08-27T22:30:36-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/143026,2017-08-08T08:32:37-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/143024,2017-08-08T07:51:06-07:00,/en-US/user/Daniel2099/,Daniel2099,unreviewed
/en-US/kb/how-install-firefox-windows/revision/143002,2017-08-08T02:29:22-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/143000,2017-08-08T02:10:40-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/142205,2017-07-26T01:43:13-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/140594,2017-06-18T20:32:06-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/135204,2016-11-16T21:07:18-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/135203,2016-11-16T20:41:11-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/132147,2016-09-20T08:57:36-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/127440,2016-07-06T05:36:44-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/127437,2016-07-06T03:45:03-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/126722,2016-06-28T03:47:32-07:00,/en-US/user/upwinxp/,Lan,unreviewed
/en-US/kb/how-install-firefox-windows/revision/126721,2016-06-28T03:41:15-07:00,/en-US/user/upwinxp/,Lan,unreviewed
/en-US/kb/how-install-firefox-windows/revision/113830,2016-01-07T09:42:30-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/113745,2016-01-06T21:18:35-08:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/how-install-firefox-windows/revision/113725,2016-01-06T08:30:58-08:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/how-install-firefox-windows/revision/112674,2015-12-26T02:56:36-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/112602,2015-12-25T22:20:34-08:00,/en-US/user/pollti/,pollti,rejected
/en-US/kb/how-install-firefox-windows/revision/111858,2015-12-17T19:36:23-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/111856,2015-12-17T19:27:29-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/111683,2015-12-15T05:06:19-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/110576,2015-11-30T17:48:51-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/108261,2015-11-04T05:58:29-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/108192,2015-11-03T12:06:43-08:00,/en-US/user/user1273000/,user1273000,unreviewed
/en-US/kb/how-install-firefox-windows/revision/106256,2015-10-09T22:53:58-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/106255,2015-10-09T22:45:36-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/106114,2015-10-08T12:18:40-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/106085,2015-10-08T05:00:07-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/105656,2015-10-01T11:23:36-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/how-install-firefox-windows/revision/105592,2015-09-30T21:54:45-07:00,/en-US/user/vesper/,vesper,unreviewed
/en-US/kb/how-install-firefox-windows/revision/103611,2015-09-03T00:56:26-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/100713,2015-07-25T20:05:09-07:00,/en-US/user/AliceWyman/,AliceWyman,approved
/en-US/kb/how-install-firefox-windows/revision/100708,2015-07-25T19:14:26-07:00,/en-US/user/AliceWyman/,AliceWyman,unreviewed
/en-US/kb/how-install-firefox-windows/revision/100669,2015-07-24T22:38:51-07:00,/en-US/user/TalkingFirefox/,TalkingFirefox,rejected
/en-US/kb/how-install-firefox-windows/revision/100668,2015-07-24T22:25:23-07:00,/en-US/user/TalkingFirefox/,TalkingFirefox,rejected
/en-US/kb/how-install-firefox-windows/revision/98953,2015-07-09T04:13:18-07:00,/en-US/user/pollti/,pollti,approved
/en-US/kb/how-install-firefox-windows/revision/98161,2015-06-28T19:06:58-07:00,/en-US/user/Rati_Media.Code/,Rati_Media.Code,approved
/en-US/kb/how-install-firefox-windows/revision/87791,2015-01-19T03:49:42-08:00,/en-US/user/pollti/,pollti,approved
/en-US/kb/how-install-firefox-windows/revision/87578,2015-01-17T00:52:53-08:00,/en-US/user/upwinxp/,Lan,approved
/en-US/kb/how-install-firefox-windows/revision/77182,2014-09-29T00:05:36-07:00,/en-US/user/upwinxp/,Lan,approved
/en-US/kb/how-install-firefox-windows/revision/75036,2014-09-05T03:53:30-07:00,/en-US/user/user917725/,user917725,approved
/en-US/kb/how-install-firefox-windows/revision/73109,2014-08-25T01:13:04-07:00,/en-US/user/user669794/,user669794,rejected
/en-US/kb/how-install-firefox-windows/revision/64298,2014-05-22T23:56:17-07:00,/en-US/user/underpass/,Underpass,approved
/en-US/kb/how-install-firefox-windows/revision/58752,2014-03-21T08:40:27-07:00,/en-US/user/heyjoni/,Joni,approved
/en-US/kb/how-install-firefox-windows/revision/49456,2013-11-02T19:26:19-07:00,/en-US/user/MaganjotSingh/,MaganjotSingh,rejected
/en-US/kb/how-install-firefox-windows/revision/48772,2013-10-25T19:33:22-07:00,/en-US/user/underpass/,Underpass,approved
/en-US/kb/how-install-firefox-windows/revision/41849,2013-06-25T18:58:57-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/how-install-firefox-windows/revision/41805,2013-06-25T00:39:04-07:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/how-install-firefox-windows/revision/40200,2013-05-13T13:35:46-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/how-install-firefox-windows/revision/38543,2013-04-06T01:09:28-07:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/how-install-firefox-windows/revision/36792,2013-02-19T02:17:42-08:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/how-install-firefox-windows/revision/35079,2013-01-07T23:32:04-08:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/how-install-firefox-windows/revision/34558,2012-12-20T03:17:59-08:00,/en-US/user/ideato/,ideato,approved
/en-US/kb/how-install-firefox-windows/revision/29252,2012-08-05T22:20:49-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/how-install-firefox-windows/revision/26244,2012-06-21T19:14:46-07:00,/en-US/user/Swarnava/,Swarnava Sengupta,approved
/en-US/kb/how-install-firefox-windows/revision/22393,2012-03-03T06:08:30-08:00,/en-US/user/user633449/,user633449,approved
/en-US/kb/how-install-firefox-windows/revision/19296,2011-12-03T04:01:21-08:00,/en-US/user/Tonnes/,Tonnes,approved
/en-US/kb/how-install-firefox-windows/revision/18544,2011-11-10T00:11:28-08:00,/en-US/user/Verdi/,Michael Verdi,approved
/en-US/kb/how-install-firefox-windows/revision/18531,2011-11-09T07:44:03-08:00,/en-US/user/satdav/,David (satdav),rejected
/en-US/kb/how-install-firefox-windows/revision/17627,2011-10-02T00:17:16-07:00,/en-US/user/scoobidiver/,scoobidiver,approved
/en-US/kb/how-install-firefox-windows/revision/17626,2011-10-01T23:08:06-07:00,/en-US/user/scoobidiver/,scoobidiver,unreviewed
/en-US/kb/how-install-firefox-windows/revision/735,2010-03-06T11:25:07-08:00,/en-US/user/Chris_Ilias/,Chris Ilias,unreviewed
/en-US/kb/install-firefox-linux/revision/275784,2024-02-05T10:19:21.729351-08:00,/en-US/user/lsiebert/,Lucas Siebert,current
/en-US/kb/install-firefox-linux/revision/275497,2024-01-31T01:12:55.306691-08:00,/en-US/user/Y.D./,YD,approved
/en-US/kb/install-firefox-linux/revision/275423,2024-01-29T10:04:56.259690-08:00,/en-US/user/Mozinet/,Mozinet,approved
/en-US/kb/install-firefox-linux/revision/275325,2024-01-28T02:59:46.139025-08:00,/en-US/user/AliceWyman/,AliceWyman,approved
